UserID,UserNo,Started,Ended,Q1,Q2,UK,Q3.1. 0 - 7 years old,Q3.2. 8 - 14 years old,Q3.3. 15 - 19 years old,Q3.4. 20 +,Q4,Q5,Q6
141369476,481,17/05/2020 19:57,17/05/2020 20:09,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,2,1,-,3,Every day,taking time to collect and research data in order to create a clearer picture of our world,Yes
141374863,482,17/05/2020 20:25,17/05/2020 20:27,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,1,2,-,2,Once or twice a week,Smart,Yes
141380841,483,17/05/2020 20:55,17/05/2020 21:00,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Brazil,,2,-,-,-,Every day,"To see the nature and tha things around us with a objetive, critic and special view
",Yes
141395532,484,17/05/2020 22:16,17/05/2020 22:17,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,2,-,1,Every day,exploring,Yes
141412827,485,18/05/2020 04:16,18/05/2020 04:17,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Usa,,2,-,-,-,Once or twice a month,Asking questions about the world around us,Yes
141414371,486,18/05/2020 06:05,18/05/2020 06:06,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,New Zealand,,-,2,-,2,Every day,investigating,Yes
141425796,487,18/05/2020 08:17,18/05/2020 08:18,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,LL30,1,1,1,-,-,Every day,thinking,Yes
141426067,488,18/05/2020 08:19,18/05/2020 08:21,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Germany,,-,2,-,2,Every day,Freedom,Yes
141447931,489,18/05/2020 10:26,18/05/2020 10:28,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,HP8,1,3,-,-,4,Once or twice a week,challenge,Yes
141471089,491,18/05/2020 12:57,18/05/2020 12:59,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Ireland,,-,2,-,-,Every day,deciding,Yes
141473830,492,18/05/2020 13:20,18/05/2020 13:22,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,uk,1,-,-,-,2,Every day,being alert,Yes
141475733,493,18/05/2020 13:33,18/05/2020 14:43,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,BA3,1,-,2,-,2,Once or twice a week,discovery / curiosity / expanding-knowledge / lab-coats,Yes
141494703,495,18/05/2020 16:28,18/05/2020 16:30,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Spain,,1,-,-,4,Once or twice a week,...my career and motivation. A way of feeling the universe and communicate with it!,Yes
141518702,496,19/05/2020 00:14,19/05/2020 00:15,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,LE2,1,-,200,200,-,Once or twice a week,knowledge,Yes
141520147,497,19/05/2020 02:45,19/05/2020 02:49,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Ecuador,,-,-,4,3,Every day,Curiosidad,Yes
141538282,498,19/05/2020 10:58,19/05/2020 11:02,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,CB24,1,1,2,1,2,Every day,Exhaustion,Yes
141540527,500,19/05/2020 11:16,19/05/2020 11:18,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,EH29 9BS,1,-,1,1,2,Once or twice a week,exploration,Yes
141540707,501,19/05/2020 11:18,19/05/2020 11:19,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,EH11,1,1,1,-,2,Every day,always being interested in finding out new things!,Yes
141540942,502,19/05/2020 11:19,19/05/2020 11:19,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,-,,-,-,-,-,-,-,-
141541066,503,19/05/2020 11:20,19/05/2020 11:21,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,LS29,1,-,1,-,2,Once or twice a week,truth-seeker;  variety; challenge,Yes
141541295,504,19/05/2020 11:21,19/05/2020 11:22,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,CB1,1,-,1,-,2,Once or twice a week,exploration,Yes
141541423,505,19/05/2020 11:22,19/05/2020 11:53,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,DA15,1,-,12,-,2,Once or twice a week,"you have to excell in most of the subjects that are linked to Science.

working in a laboratory and testing out for new breakthrough in medicines. ",Yes
141576332,507,19/05/2020 16:26,19/05/2020 16:27,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Australia,,-,-,-,4,Every day,Exploration,Yes
141579045,508,19/05/2020 16:56,19/05/2020 16:58,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,B23,1,-,1,-,2,Every day,Exciting,Yes
141585039,509,19/05/2020 17:53,19/05/2020 17:54,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,MK17 0FA,1,-,1,1,2,Every day,changing the world,Yes
141591345,511,19/05/2020 19:26,19/05/2020 19:28,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,CB9,1,-,1,-,2,Every day,testing against falsifiable hypotheses,Yes
141600132,512,19/05/2020 22:34,19/05/2020 22:39,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,2,-,-,2,Every day,Curiosity,Yes
141601114,513,19/05/2020 23:05,19/05/2020 23:06,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,UK,1,-,-,-,29,Every day,insane,Yes
141601171,514,19/05/2020 23:07,19/05/2020 23:08,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,-,,-,-,-,-,-,-,-
141605330,515,20/05/2020 05:56,20/05/2020 05:58,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,BA12 8PY,1,-,-,-,2,Every day,Having the best job in the world.,Yes
141605717,516,20/05/2020 06:28,20/05/2020 06:29,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Australia,,-,1,1,2,Every day,discovery,Yes
141605863,517,20/05/2020 06:37,20/05/2020 06:40,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,SN3,1,-,-,-,2,Once or twice a month,-,Yes
141610243,519,20/05/2020 08:44,20/05/2020 08:45,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,uk,1,-,,,-,Once or twice a month,Curiosity,Yes
141615379,521,20/05/2020 09:54,20/05/2020 09:56,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,BD17,1,30,30,0,0,Once or twice a week,knowledge,Yes
141629611,522,20/05/2020 12:48,20/05/2020 12:49,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,uk,1,-,-,-,4,Once or twice a week,enquiring,Yes
141637007,523,20/05/2020 14:20,20/05/2020 14:23,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,SY20 8RR,1,-,-,-,2,Every day,"discovery, work",Yes
141669055,525,21/05/2020 05:14,21/05/2020 05:17,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Saudi Arabia,,-,1,-,2,Once or twice a year,-,Yes
141694702,527,21/05/2020 12:42,21/05/2020 12:46,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Ls179bb,1,-,2,-,-,Once or twice a week,"No idea!

Experimenting.",Yes
141713414,528,21/05/2020 16:04,21/05/2020 16:07,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,-,,1,-,-,2,Every day,Creativity,Yes
141716634,529,21/05/2020 16:42,21/05/2020 16:44,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,OX11 7RY,1,-,-,-,2,Never,Discover,Yes
141717111,530,21/05/2020 16:48,21/05/2020 16:49,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,UK,1,-,-,-,5,Every day,-,Yes
141719191,531,21/05/2020 17:07,21/05/2020 17:17,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,UK,1,-,1,1,2,Once or twice a week,"risk
adventure",Yes
141730023,532,21/05/2020 19:37,21/05/2020 19:39,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,BR8,1,-,1,-,-,Every day,Hope,Yes
141735876,534,21/05/2020 21:38,21/05/2020 21:40,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,EX37 9JQ,1,-,-,-,2,Every day,applying the scientific method to problems,Yes
141747141,535,22/05/2020 08:24,22/05/2020 08:25,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,DE14,1,1,-,-,-,Every day,Fossil hunting,Yes
141756303,536,22/05/2020 10:26,22/05/2020 10:28,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,UK,1,1,2,-,2,Once or twice a month,Discovering,Yes
141778177,537,22/05/2020 14:27,22/05/2020 14:28,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,cb1,1,-,2,-,2,Once or twice a week,understanding,Yes
141789839,538,22/05/2020 16:38,22/05/2020 16:41,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Sk6,1,-,-,2,3,Every day,"Being creative, collaborative, clever and passionate about your work",Yes
141795622,539,22/05/2020 17:50,22/05/2020 17:53,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,UK,1,-,-,-,2,Every day,Exploration,Yes
141796077,541,22/05/2020 17:56,22/05/2020 17:59,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,HX2 8RE,1,-,-,-,5,Every day,Stimulus,Yes
141800851,542,22/05/2020 19:00,22/05/2020 19:03,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Brazil,,1,-,-,8,Every day,discovery another world,Yes
141803176,543,22/05/2020 19:37,22/05/2020 19:43,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,SO51,1,2,1,-,2,Once or twice a week,you’re smart and know nearly everything! (8 year old),Yes
141806449,544,22/05/2020 20:29,22/05/2020 20:32,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,DH3 2LF,1,-,1,-,4,Once or twice a week,-,Yes
141824477,545,23/05/2020 10:05,23/05/2020 10:09,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,ME4,1,-,-,-,4,Once or twice a week,"research
foresight 
perseverance ",Yes
141834246,546,23/05/2020 13:33,23/05/2020 13:37,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,UK,1,-,1,-,2,Every day,"Thinking
",Yes
141856004,547,24/05/2020 08:42,24/05/2020 08:43,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,OX12,1,-,-,2,2,Once or twice a week,being interested in finding new knowledge for the good of everyone.,Yes
141862523,548,24/05/2020 12:24,24/05/2020 12:26,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,UK,1,1,1,-,2,Once or twice a week,Progress,Yes
141867692,549,24/05/2020 14:06,24/05/2020 15:30,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,UK,1,1,1,-,2,Once or twice a week,Understanding,Yes
141937147,550,26/05/2020 12:58,26/05/2020 12:59,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Denmark,,-,-,-,4,Once or twice a week,being awesome,Yes
141942208,551,26/05/2020 13:56,26/05/2020 13:58,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Pakistan,,2,1,3,3,Every day,a person who constantly puts effort in finding answers to the questions,Yes
142001136,552,27/05/2020 03:57,27/05/2020 04:00,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Canada,,2,-,-,2,Every day,Exploring,Yes
142004534,553,27/05/2020 07:51,27/05/2020 07:52,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,sn26,1,1,2,-,1,Once or twice a year,-,Yes
142025455,554,27/05/2020 12:15,27/05/2020 12:18,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,N5,1,-,-,-,2,Once or twice a week,"keeping an open mind. Continually gathering information, testing ideas, exploring, learning and sharing kowledge.",Yes
142027416,555,27/05/2020 12:41,27/05/2020 12:47,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,DA1  UK,1,-,1,1,2,Once or twice a week,adventure,Yes
142036479,556,27/05/2020 14:33,27/05/2020 14:35,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Austria,,-,20,-,-,Once or twice a month,asking questions,Yes
142039129,557,27/05/2020 15:07,27/05/2020 15:10,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Brazil,,-,-,-,2,Every day,Using your creativity the most,Yes
142043174,558,27/05/2020 15:53,27/05/2020 15:54,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,France,,-,-,-,4,Every day,curious,Yes
142045533,559,27/05/2020 16:20,27/05/2020 16:21,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Sn6,1,-,1,1,1,Once or twice a week,Discovery,Yes
142057265,560,27/05/2020 19:05,27/05/2020 19:06,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Canada,,-,2,-,2,Once or twice a week,"Inventing, studying,",Yes
142059287,561,27/05/2020 19:50,27/05/2020 19:51,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,RG30,1,-,-,-,2,Every day,progress,Yes
142068600,562,28/05/2020 03:10,28/05/2020 03:12,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Canada,,-,1,-,2,Once or twice a week,Knowledgeable,Yes
142075225,564,28/05/2020 09:10,28/05/2020 09:12,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,-,-,4,Every day,being super cool,Yes
142085253,565,28/05/2020 11:16,28/05/2020 11:18,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,RG8,1,3,-,-,-,Every day,fun,Yes
142085550,566,28/05/2020 11:20,28/05/2020 11:20,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,-,,-,-,-,-,-,-,-
142091637,567,28/05/2020 12:38,28/05/2020 12:42,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,0,2,0,2,Every day,trying to understand the world in which we live in order to live better or simply for the beauty of understanding...,Yes
142097293,568,28/05/2020 14:02,28/05/2020 14:02,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,-,,-,-,-,-,-,-,-
142129095,569,29/05/2020 05:37,29/05/2020 05:37,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,-,,-,-,-,4,Once or twice a week,Hard work,Yes
142129224,570,29/05/2020 05:58,29/05/2020 06:12,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,China,,-,-,-,2,Once or twice a week,"undertaking the risk of failure of research career after decades, just for joining the exciting journey of exploring the verities of nature.",Yes
142133203,571,29/05/2020 08:47,29/05/2020 08:50,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Switzerland,,-,20,20,-,Once or twice a week,Awe,Yes
142133906,572,29/05/2020 09:02,29/05/2020 09:04,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,OX9,1,2,-,2,2,Every day,we havent played yet im trying to download,Yes
142134075,573,29/05/2020 09:05,29/05/2020 09:06,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,-,,-,-,-,-,-,-,-
142134257,574,29/05/2020 09:08,29/05/2020 09:09,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,-,,-,-,-,-,-,-,-
142158752,575,29/05/2020 15:02,29/05/2020 15:08,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Spain,,1,-,-,1,Every day,"Work
Excitement",Yes
142206040,577,30/05/2020 15:49,30/05/2020 15:51,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,OX1,1,-,-,2,2,Once or twice a month,exploring,Yes
142211872,578,30/05/2020 19:17,30/05/2020 19:18,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,2,-,2,Every day,staying open to ever changing discoveries.,Yes
142240288,579,31/05/2020 12:26,31/05/2020 12:29,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,SL1,1,-,-,2,2,Once or twice a week,cool,Yes
142251148,580,31/05/2020 16:19,31/05/2020 16:21,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,BS10,1,2,1,1,1,Once or twice a week,Discovery,Yes
142251367,581,31/05/2020 16:24,31/05/2020 16:26,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,BA3,1,2,1,1,1,Every day,research,Yes
142266166,582,31/05/2020 21:30,31/05/2020 21:31,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,lu7 2rx,1,1,1,1,1,Every day,Researching stuff,Yes
142342437,583,01/06/2020 20:39,01/06/2020 20:43,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Hungary,,-,-,-,4,Once or twice a month,control.,Yes
142350654,584,02/06/2020 01:21,02/06/2020 01:24,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,2,-,-,2,Once or twice a week,being awesome,Yes
142481092,586,03/06/2020 14:02,03/06/2020 14:03,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,rg141uy,1,-,2,-,2,Every day,discovering,Yes
142525549,587,03/06/2020 20:40,03/06/2020 20:43,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,hp23,1,-,-,-,10,Once or twice a week,nnnn,Yes
142561577,588,04/06/2020 11:12,04/06/2020 11:14,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,OX12,1,-,1,-,1,Every day,learning,Yes
142582777,589,04/06/2020 13:41,04/06/2020 13:44,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,BA5 3NX,1,-,2,-,-,Every day,experimenting to find out things that have never been known before.,Yes
142596367,590,04/06/2020 15:42,04/06/2020 15:45,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,OX11,1,1,-,-,2,Every day,that Daddy has a job...,Yes
142598731,591,04/06/2020 16:04,04/06/2020 16:06,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,bs8 2tt,1,-,-,-,4,Once or twice a week,-,Yes
142673123,594,05/06/2020 16:20,05/06/2020 16:23,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,uk,1,-,1,1,2,Once or twice a week,#NAME?,Yes
142693875,595,05/06/2020 22:17,05/06/2020 22:18,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,E14,1,-,-,-,2,Once or twice a week,To keep being as curious as a child,Yes
142741088,596,07/06/2020 15:32,07/06/2020 15:35,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,India,,1,4,-,2,Every day,Curious,Yes
142761918,597,08/06/2020 09:45,08/06/2020 09:46,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,NR4,1,-,2,-,2,Once or twice a month,"Exploring, and finding solutions to problems.",Yes
142786128,601,08/06/2020 14:03,08/06/2020 14:04,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,CB4,1,-,1,1,1,Every day,"solving puzzles, occasional frustration, occasional insights",Yes
142798906,603,08/06/2020 16:28,08/06/2020 16:29,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,rg29,1,-,-,-,2,Every day,everything,Yes
142810594,604,08/06/2020 19:47,08/06/2020 19:49,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,BR8,1,1,2,-,2,Once or twice a week,excitment!,Yes
142810808,605,08/06/2020 19:53,08/06/2020 19:53,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,e3,1,-,-,-,2,Once or twice a week,nothing,Yes
142819919,606,09/06/2020 06:17,09/06/2020 06:22,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,iran,,-,10,10,20,Every day,live,Yes
142853099,609,09/06/2020 14:13,09/06/2020 14:15,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,uk,1,-,1,-,2,Every day,Breakthroughs,Yes
142853841,610,09/06/2020 14:21,09/06/2020 14:22,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,-,,-,-,-,-,-,-,-
142854563,611,09/06/2020 14:29,09/06/2020 14:31,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,uk,1,-,1,-,2,Once or twice a month,Discovery,Yes
142856361,612,09/06/2020 14:50,09/06/2020 14:52,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,UK,1,-,-,2,-,Once or twice a week,doing research to expand the human race's knowledge of the universe.,Yes
142863865,613,09/06/2020 16:17,09/06/2020 16:19,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,UK,1,0,2,0,2,Once or twice a month,thinking innovatively and being able to apply skills in real life while experimenting as well,Yes
142865357,614,09/06/2020 16:33,09/06/2020 16:40,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,UK,1,-,-,-,-,Once or twice a week,-,-
142880980,615,09/06/2020 21:07,09/06/2020 21:10,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,UK,1,2,-,-,2,Once or twice a week,learning,Yes
142916578,617,10/06/2020 13:06,10/06/2020 13:07,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,UK,1,-,1,1,-,Once or twice a week,expanding knowledge of the universe.,Yes
142955151,618,10/06/2020 23:13,10/06/2020 23:15,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Canada,,-,-,20,-,Every day,-,Yes
143034506,620,12/06/2020 09:06,12/06/2020 09:21,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,OX11,1,-,-,1,2,Every day,"investigating
researching
exploring",Yes
143057065,621,12/06/2020 13:06,12/06/2020 13:06,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,-,,-,-,-,-,-,-,-
143091412,622,13/06/2020 00:27,13/06/2020 00:27,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,-,,-,-,-,-,-,-,-
143094206,623,13/06/2020 08:43,13/06/2020 08:45,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Rg1,1,-,-,-,2,Once or twice a week,exploration,Yes
143203543,624,15/06/2020 12:08,15/06/2020 12:10,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,-,,-,10,-,-,Every day,Expore your environment,Yes
143207833,625,15/06/2020 13:03,15/06/2020 13:05,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,CO10,1,-,1,-,2,Once or twice a week,discovering,Yes
143212287,626,15/06/2020 14:00,15/06/2020 14:02,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,HA6 3AS,1,-,-,2,2,Once or twice a week,making a difference,Yes
143247143,628,16/06/2020 05:29,16/06/2020 05:30,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Australia,,-,26,-,-,Once or twice a week,be able to solve a problem,Yes
143293660,630,16/06/2020 15:54,16/06/2020 15:56,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,UK,1,0,2,0,2,Once or twice a week,exploring,Yes
143420064,631,18/06/2020 12:05,18/06/2020 12:06,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Australia,,-,-,-,1,Every day,uncertainty,Yes
143441068,632,18/06/2020 16:04,18/06/2020 16:04,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Ireland,,-,-,-,4,Every day,-,Yes
143441053,633,18/06/2020 16:04,18/06/2020 16:05,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Singapore,,-,-,-,2,Every day,poor,Yes
143441255,634,18/06/2020 16:06,18/06/2020 16:06,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,-,,-,-,-,-,-,-,-
143441040,636,18/06/2020 16:03,18/06/2020 16:07,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,ox110de,1,0,0,0,2,Every day,education,Yes
143441308,637,18/06/2020 16:06,18/06/2020 16:08,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,LN6 7DL,1,-,-,50,-,Once or twice a week,creativity,Yes
143441485,638,18/06/2020 16:09,18/06/2020 16:10,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Singapore,,-,-,-,3,Every day,Innovation,Yes
143442250,639,18/06/2020 16:18,18/06/2020 16:19,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,E11 ,1,2,-,-,2,Every day,-,Yes
143442491,640,18/06/2020 16:05,18/06/2020 16:23,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,CM2,1,-,-,-,4,Once or twice a week,Interesting,Yes
143444370,641,18/06/2020 16:45,18/06/2020 16:50,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,BS8,1,-,-,-,2,Every day,sharing,Yes
143449360,642,18/06/2020 17:55,18/06/2020 17:56,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,-,,-,-,-,-,-,-,-
143450343,643,18/06/2020 18:13,18/06/2020 18:17,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,BB18,1,-,1,-,2,Every day,discovering and explring the secrets of our world,Yes
143456046,644,18/06/2020 20:43,18/06/2020 20:48,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,CM7 england,1,-,3,-,3,Once or twice a month,"We will continue to learn, improve our lives and help the planet",Yes
143493789,645,19/06/2020 14:13,19/06/2020 14:14,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,UK,1,-,2,2,2,Once or twice a week,hugging,Yes
143551831,646,20/06/2020 18:43,20/06/2020 18:44,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Qatar,,-,-,-,8,Every day,Never getting bored,Yes
143633521,647,22/06/2020 17:30,22/06/2020 17:32,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,1,1,-,2,Every day,having fun,Yes
143646054,648,22/06/2020 21:14,22/06/2020 21:18,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,usa,,-,-,-,10,Every day,creative,Yes
143646173,649,22/06/2020 21:18,22/06/2020 21:20,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,USA,,-,-,3,2,Every day,curiosity,Yes
143646868,650,22/06/2020 21:36,22/06/2020 21:38,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,Canada,,-,-,-,4,Every day,Clean,Yes
143647648,651,22/06/2020 21:58,22/06/2020 22:00,I have read the above and understand how my personal data and the data that I provide will be used and processed by Diamond and STFC.,P7A,1,1,3,2,5,Every day,"working hard
loving what you do
wearing a lab coat
playing with goo
studying and experimenting",Yes
